2020-01-01 00:01:50,24,52086,     26.20
2020-01-01 00:01:50,25,99361,     47.88
2020-01-01 00:01:50,26,83979,     45.97
2020-01-01 00:01:50,27,51809,     33.34
2020-01-01 00:01:50,28,26551,     13.86
2020-01-01 00:01:50,29,139294,     87.46
2020-01-01 00:01:50,30,111510,     72.33
2020-01-01 00:01:50,31,57697,     25.57
2020-01-01 00:02:00,0,0,      0.00
2020-01-01 00:02:00,1,36373,     21.52
2020-01-01 00:02:00,2,34620,     28.87
2020-01-01 00:02:00,3,101732,     81.55
2020-01-01 00:02:00,4,40490,     14.60
2020-01-01 00:02:00,5,62646,     31.69
2020-01-01 00:02:00,6,25531,     11.91
2020-01-01 00:02:00,7,15843,      5.67
2020-01-01 00:02:00,8,19472,      6.76
2020-01-01 00:02:00,9,66693,     26.85
2020-01-01 00:02:00,10,41025,     17.51
2020-01-01 00:02:00,11,53159,     18.60
2020-01-01 00:02:00,12,30679,     12.25
2020-01-01 00:02:00,13,67485,     34.54
2020-01-01 00:02:00,14,30627,     18.01
2020-01-01 00:02:00,15,78647,     52.82
2020-01-01 00:02:00,16,124478,     59.81
2020-01-01 00:02:00,17,16785,      9.11
2020-01-01 00:02:00,18,57753,     41.05
2020-01-01 00:02:00,19,51163,     31.09
2020-01-01 00:02:00,20,22504,     13.71
2020-01-01 00:02:00,21,74141,     65.97
2020-01-01 00:02:00,22,97802,     49.06
2020-01-01 00:02:00,23,105491,     54.11
2020-01-01 00:02:00,24,43877,     17.42
2020-01-01 00:02:00,25,94206,     41.08
2020-01-01 00:02:00,26,77953,     35.23
2020-01-01 00:02:00,27,46671,     25.71
2020-01-01 00:02:00,28,27345,     14.64
2020-01-01 00:02:00,29,152219,     98.32
2020-01-01 00:02:00,30,123168,     81.80
2020-01-01 00:02:00,31,59615,     23.44
2020-01-01 00:02:10,0,0,      0.00
2020-01-01 00:02:10,1,29112,     16.86
2020-01-01 00:02:10,2,31841,     25.95
2020-01-01 00:02:10,3,100261,     77.04
2020-01-01 00:02:10,4,41351,     14.15
2020-01-01 00:02:10,5,65366,     35.67
2020-01-01 00:02:10,6,25626,     11.36
2020-01-01 00:02:10,7,18240,      6.81
2020-01-01 00:02:10,8,20911,      6.88
2020-01-01 00:02:10,9,69365,     30.19
2020-01-01 00:02:10,10,44618,     19.16
2020-01-01 00:02:10,11,56633,     17.64
2020-01-01 00:02:10,12,30723,     12.76
2020-01-01 00:02:10,13,70984,     37.57
2020-01-01 00:02:10,14,33678,     19.64
2020-01-01 00:02:10,15,66718,     41.05
2020-01-01 00:02:10,16,123877,     55.70
2020-01-01 00:02:10,17,15977,      7.90
2020-01-01 00:02:10,18,53473,     34.50
2020-01-01 00:02:10,19,46084,     23.14
2020-01-01 00:02:10,20,15928,     10.11
2020-01-01 00:02:10,21,69884,     59.50
2020-01-01 00:02:10,22,94537,     45.03
2020-01-01 00:02:10,23,102786,     54.38
2020-01-01 00:02:10,24,49164,     22.92
2020-01-01 00:02:10,25,97757,     39.37
2020-01-01 00:02:10,26,82106,     36.93
2020-01-01 00:02:10,27,47107,     25.94
2020-01-01 00:02:10,28,31156,     18.04
2020-01-01 00:02:10,29,141030,     85.57
2020-01-01 00:02:10,30,108209,     64.94
2020-01-01 00:02:10,31,63060,     25.45
2020-01-01 00:02:20,0,0,      0.00
2020-01-01 00:02:20,1,36873,     24.68
2020-01-01 00:02:20,2,33023,     26.82
2020-01-01 00:02:20,3,95064,     72.77
2020-01-01 00:02:20,4,41319,     13.72
2020-01-01 00:02:20,5,61046,     30.08
2020-01-01 00:02:20,6,26853,     11.08
2020-01-01 00:02:20,7,18899,      7.80
2020-01-01 00:02:20,8,21388,      6.89
2020-01-01 00:02:20,9,64918,     25.28
2020-01-01 00:02:20,10,43893,     18.76
2020-01-01 00:02:20,11,53386,     16.93
2020-01-01 00:02:20,12,29262,     11.44
2020-01-01 00:02:20,13,70573,     38.57
2020-01-01 00:02:20,14,34209,     20.34
2020-01-01 00:02:20,15,73004,     47.14
2020-01-01 00:02:20,16,124778,     55.80
2020-01-01 00:02:20,17,18841,     10.18
2020-01-01 00:02:20,18,52429,     35.90
2020-01-01 00:02:20,19,47549,     26.99
2020-01-01 00:02:20,20,21475,     15.57
2020-01-01 00:02:20,21,64969,     52.91
2020-01-01 00:02:20,22,96378,     47.25
2020-01-01 00:02:20,23,103711,     53.84
2020-01-01 00:02:20,24,47318,     19.98
2020-01-01 00:02:20,25,93175,     37.61
2020-01-01 00:02:20,26,81974,     39.21
2020-01-01 00:02:20,27,48343,     28.27
2020-01-01 00:02:20,28,29381,     16.62
2020-01-01 00:02:20,29,142690,     86.93
2020-01-01 00:02:20,30,113808,     69.20
2020-01-01 00:02:20,31,63972,     27.54
2020-01-01 00:02:30,0,0,      0.00
2020-01-01 00:02:30,1,39916,     29.53
2020-01-01 00:02:30,2,33052,     26.78
2020-01-01 00:02:30,3,97428,     74.26
2020-01-01 00:02:30,4,39894,     12.72
2020-01-01 00:02:30,5,58577,     28.86
2020-01-01 00:02:30,6,26409,     12.04
2020-01-01 00:02:30,7,18875,      7.50
2020-01-01 00:02:30,8,18980,      5.75
2020-01-01 00:02:30,9,71888,     31.72
2020-01-01 00:02:30,10,39499,     15.00
2020-01-01 00:02:30,11,52527,     18.72
2020-01-01 00:02:30,12,27487,      9.92
2020-01-01 00:02:30,13,78460,     48.70
2020-01-01 00:02:30,14,33093,     19.23
2020-01-01 00:02:30,15,72204,     48.98
2020-01-01 00:02:30,16,118272,     51.49
2020-01-01 00:02:30,17,26187,     19.05
2020-01-01 00:02:30,18,53983,     36.74
2020-01-01 00:02:30,19,57114,     37.74
2020-01-01 00:02:30,20,17949,     12.07
2020-01-01 00:02:30,21,69989,     59.04
